transaction_id,sender_account,receiver_account,transaction_type,amount,timestamp,channel,description,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count
118,ACC000003,ACC139589,transfer,168.96,2026-08-17T17:27:05.359472+00:00,mobile,Payment via mobile,7984.469411764707,42366.36,17,0.021161080503489197,0.003988069779891404,9,124886.86,0.0013529045409581121,1.0,3,72715.2,0,0
119,ACC000003,ACC865179,transfer,145.25,2026-08-31T10:40:31.359560+00:00,card,Transfer via card,7550.274444444444,42366.36,18,0.019237711300266202,0.00342842764872885,1,233.29,0.6226156286167431,0.0,1,233.29,0,0
120,ACC000003,ACC946335,deposit,328.0,2026-08-16T11:39:10.359645+00:00,online,Funds transfer in via online,7160.5363157894735,42366.36,19,0.045806624746352796,0.007741991523463427,12,125486.56999999999,0.002613825527305432,1.0,1,285.5,1,0
121,ACC000003,ACC861411,transfer,337.04,2026-08-14T11:33:00.359744+00:00,online,Wire transfer via online,6818.9095,42366.36,20,0.04942725812683099,0.007955368363012541,13,125814.56999999999,0.0026788630283440147,1.0,0,0,1,0
122,ACC000003,ACC211636,withdraw,347.78,2026-08-25T17:12:29.359849+00:00,branch,Debit via branch,6510.249047619048,42366.36,21,0.05342038337645337,0.008208871378140581,4,39788.119999999995,0.008740800017693723,1.0,1,39074.27,0,0
123,ACC000003,ACC865179,withdraw,257.27,2026-08-07T16:16:56.359941+00:00,mobile,Cash withdrawal via mobile,6230.136818181819,42366.36,22,0.041294438229541285,0.006072506583053158,19,127583.81,0.002016478423085186,1.0,1,244.74,1,0
124,ACC000003,ACC764442,deposit,9792.17,2026-08-11T15:57:37.360044+00:00,mobile,Cash deposit via mobile,5970.446956521739,42366.36,23,1.6401066907233224,0.23113078395217337,16,126762.89,0.07724792326839504,0.0,0,0,1,0
125,ACC000003,ACC885161,deposit,104.55,2026-08-02T13:33:34.360142+00:00,online,Cash deposit via online,6129.685416666666,42366.36,24,0.017056340234969918,0.0024677597981039674,24,147112.44999999998,0.0007106808431237466,0.0,0,0,1,0
126,ACC000003,ACC309365,withdraw,306.17,2026-08-26T17:17:11.360261+00:00,online,Cash withdrawal via online,5888.68,42366.36,25,0.05199297635463296,0.007226724221764627,4,39788.119999999995,0.007695010470462039,1.0,0,0,0,0
127,ACC000003,ACC865179,transfer,218.93,2026-08-06T11:53:39.360353+00:00,online,Payment via online,5673.968076923076,42366.36,26,0.03858498973415499,0.005167543305584903,23,138153.44,0.001584687286831222,0.0,1,214.02,1,0
128,ACC000003,ACC614646,deposit,187.36,2026-08-02T08:54:30.360471+00:00,card,Credit received via card,5471.92962962963,42366.36,27,0.03424020641374395,0.004422376621451548,27,147742.1,0.0012681557931016278,1.0,1,104.55,3,0
129,ACC000003,ACC512842,deposit,308.11,2026-08-14T10:03:33.360598+00:00,online,Cash deposit via online,5283.195,42366.36,28,0.05831887711886463,0.00727251526918999,16,126805.56,0.0024297830473679546,1.0,1,337.04,0,0
130,ACC000003,ACC372315,deposit,8815.92,2026-08-22T08:00:43.360712+00:00,mobile,Funds transfer in via mobile,5111.640344827587,42366.36,29,1.7246753302823297,0.2080877375351576,8,52684.92,0.16733289146116195,0.0,1,161.77,0,0
131,ACC000003,ACC520051,deposit,24077.43,2026-08-22T13:11:31.360810+00:00,mobile,Cash deposit via mobile,5235.116333333333,42366.36,30,4.5992158467793365,0.568314813923122,9,61500.84,0.391497579545255,0.0,2,8977.69,1,0
132,ACC000003,ACC938900,withdraw,363.99,2026-08-06T09:46:17.360908+00:00,mobile,Cash withdrawal via mobile,5842.932903225806,42366.36,31,0.062295769270094815,0.008591486264101991,27,171573.83,0.0021214773838178005,1.0,2,432.95000000000005,1,0
133,ACC000003,ACC414608,withdraw,521.11,2026-08-19T15:08:57.361033+00:00,mobile,Debit via mobile,5671.7159375,42366.36,32,0.09187871990459677,0.01230008903290252,11,85864.20999999999,0.006069001275385869,0.0,0,0,0,0
134,ACC000003,ACC450912,deposit,237.53,2026-08-27T08:13:52.361142+00:00,online,Funds transfer in via online,5515.63696969697,42366.36,33,0.04306483572160297,0.005606570873683743,4,1020.02,0.23286798298072586,1.0,0,0,0,0
135,ACC000003,ACC780663,transfer,380.55,2026-08-29T13:55:43.361249+00:00,card,Payment via card,5360.398529411765,42366.36,34,0.07099285583188915,0.008982362421506119,3,713.85,0.5330951880647194,1.0,1,335.31,0,0
136,ACC000003,ACC771697,deposit,242.97,2026-08-17T15:56:05.361367+00:00,online,Funds transfer in via online,5218.117142857143,42366.36,35,0.04656277223147265,0.005734974635536307,18,159887.56,0.0015196304202778502,1.0,4,72884.16,1,0
137,ACC000003,ACC734792,deposit,20463.15,2026-08-20T09:05:10.361499+00:00,mobile,Funds transfer in via mobile,5079.918611111111,42366.36,36,4.028243672101702,0.48300467635170924,14,87003.4,0.2351994289878327,1.0,1,285.94,0,0
138,ACC000003,ACC231113,transfer,107.98,2026-08-09T17:33:28.361613+00:00,online,Wire transfer via online,5495.681621621622,42366.36,37,0.01964815421169506,0.0025487202582426247,28,192484.18,0.0005609811673873667,1.0,1,316.57,1,0
139,ACC000003,ACC127645,deposit,8643.24,2026-08-26T10:25:06.361759+00:00,mobile,Credit received via mobile,5353.900000000001,42366.36,38,1.6143820392610992,0.20401186224164644,8,41060.149999999994,0.21050191000276428,0.0,1,306.17,0,0
140,ACC000003,ACC756912,deposit,44846.21,2026-08-28T09:41:59.361870+00:00,card,Credit received via card,5438.242051282052,42366.36,39,8.246453463656996,1.0585334685349415,4,1094.4,40.97789656432748,0.0,0,0,0,0
141,ACC000003,ACC831510,withdraw,26023.71,2026-08-21T13:55:30.361979+00:00,card,Debit via card,6423.44125,44846.21,40,4.051365769088338,0.5802878325726968,15,139971.74,0.18592117237379488,1.0,0,0,1,0
142,ACC000003,ACC338161,withdraw,33790.39,2026-08-04T17:27:33.362102+00:00,mobile,Funds transfer out via mobile,6901.496585365853,44846.21,41,4.896096025266489,0.7534725899914396,38,282459.47,0.11962916307957387,1.0,1,9055.2,1,0
143,ACC000003,ACC661091,transfer,271.94,2026-08-28T12:00:00.362253+00:00,mobile,Payment via mobile,7541.708333333333,44846.21,42,0.036058143325175,0.006063834602745695,5,45940.61,0.00591938156676631,1.0,1,44846.21,0,0
144,ACC000003,ACC145561,withdraw,329.17,2026-08-07T12:38:14.362371+00:00,mobile,Cash withdrawal via mobile,7372.643953488372,44846.21,43,0.0446474835997272,0.007339973656636759,35,272879.27,0.0012062843762371542,1.0,2,502.01,1,0
145,ACC000003,ACC779956,withdraw,387.89,2026-08-24T09:27:40.362523+00:00,card,Funds transfer out via card,7212.565,44846.21,44,0.05377975796405301,0.008649337368754237,12,106902.62,0.003628442408614494,1.0,1,12081.08,0,0
146,ACC000003,ACC296911,withdraw,277.56,2026-08-27T10:18:07.362652+00:00,card,Cash withdrawal via card,7060.905555555555,44846.21,45,0.03930940554524404,0.0061891517700157946,9,55399.49,0.0050101544256093335,0.0,1,237.53,0,0
147,ACC000003,ACC258003,deposit,8687.43,2026-08-27T09:18:17.362779+00:00,online,Funds transfer in via online,6913.441521739131,44846.21,46,1.2565999108667674,0.19371603531268305,10,55677.049999999996,0.15603251249841724,1.0,2,515.09,1,0
148,ACC000003,ACC913331,transfer,202.46,2026-08-21T15:44:50.362903+00:00,online,Wire transfer via online,6951.185957446808,44846.21,47,0.02912596515751453,0.004514539801691158,20,175620.27,0.001152828201437112,1.0,1,26023.71,1,0
149,ACC000003,ACC135138,withdraw,199.79,2026-08-06T14:53:00.363048+00:00,mobile,Debit via mobile,6810.587500000001,44846.21,48,0.029335207865694404,0.00445500299802369,43,283560.72,0.0007045757254389818,0.0,3,796.94,1,0
150,ACC000003,ACC880900,transfer,226.26,2026-08-17T14:43:19.363221+00:00,card,Wire transfer via card,6675.673265306123,44846.21,49,0.033893210618303755,0.00504524239618019,28,269934.12,0.0008382045219033444,0.0,5,73127.13,0,0
151,ACC000004,ACC555251,withdraw,7343.94,2026-08-23T11:23:56.363419+00:00,branch,Cash withdrawal via branch,487.9020937907168,975.8041875814336,0,15.052077237344562,7.526038618672281,0,0,1.0,1.0,0,0,0,0
152,ACC000004,ACC793384,transfer,991.54,2026-08-29T14:50:15.363462+00:00,card,Payment via card,7343.94,7343.94,1,0.135014719619169,0.135014719619169,0,0,991.54,1.0,0,0,0,0
153,ACC000004,ACC835395,withdraw,1451.83,2026-08-27T15:05:43.363521+00:00,atm,Cash withdrawal via atm,4167.74,7343.94,2,0.3483494651777702,0.19769088527411716,1,991.54,1.4642172781733465,1.0,0,0,1,0
154,ACC000004,ACC475565,deposit,1590.74,2026-08-22T16:50:41.363584+00:00,online,Funds transfer in via online,3262.4366666666665,7343.94,3,0.4875926071617227,0.21660580015631936,3,9787.31,0.16253086905390757,1.0,0,0,1,0
155,ACC000004,ACC439403,deposit,821.03,2026-08-10T15:35:18.363657+00:00,branch,Funds transfer in via branch,2844.5125,7343.94,4,0.28863645352235223,0.11179693733881269,4,11378.05,0.07215911338058806,1.0,0,0,1,0
156,ACC000004,ACC576136,deposit,1592.15,2026-08-03T16:10:04.363720+00:00,mobile,Credit received via mobile,2439.816,7343.94,5,0.6525697019775263,0.21679779518895853,5,12199.08,0.13051394039550523,1.0,0,0,1,0
157,ACC000004,ACC793384,deposit,8857.94,2026-08-13T13:49:39.363788+00:00,card,Credit received via card,2298.5383333333334,7343.94,6,3.853727332514939,1.2061563683799161,4,11378.05,0.7785112563224806,1.0,0,0,0,0
158,ACC000004,ACC169918,transfer,695.86,2026-08-13T12:20:26.363844+00:00,online,Transfer via online,3235.595714285714,8857.94,7,0.21506395157085229,0.07855776851051147,5,20235.99,0.0343872476711048,0.0,1,8857.94,2,0
159,ACC000004,ACC718975,deposit,1413.06,2026-08-26T09:02:36.363920+00:00,card,Funds transfer in via card,2918.12875,8857.94,8,0.48423497421078493,0.15952467503731113,2,2443.37,0.578324199773264,0.0,0,0,0,0
160,ACC000004,ACC838797,transfer,2338.73,2026-09-01T11:41:31.363989+00:00,mobile,Wire transfer via mobile,2750.898888888889,8857.94,9,0.85016937897875,0.26402639891442026,0,0,2338.73,1.0,0,0,0,0
161,ACC000004,ACC326387,transfer,535.29,2026-08-31T17:17:33.364057+00:00,mobile,Transfer via mobile,2709.682,8857.94,10,0.1975471660512193,0.06043052899432599,1,2338.73,0.22888063179588922,0.0,0,0,1,0
162,ACC000004,ACC685253,withdraw,1006.58,2026-08-20T11:12:33.364120+00:00,online,Debit via online,2512.01,8857.94,11,0.4007070035549221,0.11363590180109596,7,15665.13,0.06425608979944629,0.0,0,0,1,0
163,ACC000004,ACC338968,transfer,1075.63,2026-08-21T15:44:42.364197+00:00,online,Wire transfer via online,2386.5575,8857.94,12,0.450703576176145,0.12143116796907634,7,15665.13,0.06866396895525285,1.0,0,0,0,0
164,ACC000004,ACC793384,withdraw,1182.04,2026-08-13T15:59:22.364280+00:00,mobile,Funds transfer out via mobile,2285.716923076923,8857.94,13,0.5171419032978039,0.13344411906154252,11,27301.14,0.043296360518278725,1.0,2,9553.800000000001,1,0
165,ACC000004,ACC516379,withdraw,29760.74,2026-08-15T11:24:49.364365+00:00,atm,Funds transfer out via atm,2206.882857142857,8857.94,14,13.485418994341082,3.3597811680819696,9,17747.34,1.6769127091721916,0.0,0,0,1,0
166,ACC000004,ACC338968,transfer,726.32,2026-09-01T12:14:13.364450+00:00,card,Wire transfer via card,4043.8066666666664,29760.74,15,0.17961293896345196,0.024405307126099687,2,2874.02,0.252719187757914,0.0,1,2338.73,0,0
167,ACC000004,ACC838797,withdraw,1021.08,2026-08-21T10:08:16.364530+00:00,atm,Debit via atm,3836.46375,29760.74,16,0.26615134836084403,0.03430963074170871,10,18473.66,0.05527220918865022,0.0,1,1075.63,2,0
168,ACC000004,ACC414985,withdraw,910.33,2026-08-22T15:11:31.364615+00:00,online,Debit via online,3670.8529411764707,29760.74,17,0.24798868671329793,0.030588285103125796,9,17467.079999999998,0.052116896470388877,1.0,1,1590.74,1,0
169,ACC000004,ACC172933,deposit,1518.83,2026-08-03T13:22:56.364708+00:00,online,Credit received via online,3517.4905555555556,29760.74,18,0.43179362560082685,0.05103468529344364,18,63314.83,0.02398853475560149,0.0,1,1592.15,1,0
170,ACC000004,ACC331522,withdraw,6853.2,2026-08-20T08:19:33.364812+00:00,mobile,Debit via mobile,3412.2978947368424,29760.74,19,2.008382682699079,0.23027653210236035,12,20405.07,0.3358577059524912,1.0,1,1006.58,0,0
171,ACC000004,ACC881519,deposit,9091.09,2026-08-25T14:18:50.364902+00:00,branch,Funds transfer in via branch,3584.343,29760.74,20,2.5363337158302093,0.30547257897485075,6,7456.7699999999995,1.2191726444559776,0.0,0,0,0,0
172,ACC000004,ACC699083,transfer,784.87,2026-08-08T10:48:08.364991+00:00,mobile,Wire transfer via mobile,3846.5690476190475,29760.74,21,0.20404417294571106,0.026372664120583023,19,77666.97,0.010105582849440374,0.0,0,0,1,0
173,ACC000004,ACC544114,transfer,2062.97,2026-08-08T14:20:43.365102+00:00,online,Transfer via online,3707.4009090909094,29760.74,22,0.5564464298806735,0.06931850484900576,20,78451.84,0.026296005294458358,1.0,1,784.87,1,0
174,ACC000004,ACC957915,deposit,32729.94,2026-09-01T12:10:22.365221+00:00,mobile,Credit received via mobile,3635.9039130434785,29760.74,23,9.001871551826296,1.0997690245605451,3,3600.34,9.090791425254281,1.0,2,3065.05,0,0
175,ACC000004,ACC148050,withdraw,590.42,2026-08-05T09:07:47.365309+00:00,online,Cash withdrawal via online,4848.1554166666665,32729.94,24,0.12178239954319396,0.01803914092112604,22,113244.75,0.005213663326555977,1.0,0,0,1,0
176,ACC000004,ACC753306,withdraw,801.22,2026-08-22T11:47:34.365424+00:00,mobile,Cash withdrawal via mobile,4677.846,32729.94,25,0.1712796872748697,0.02447972712446158,12,60198.439999999995,0.013309647226738767,0.0,2,2501.07,0,0
177,ACC000004,ACC155663,transfer,7704.95,2026-08-16T08:16:10.365532+00:00,card,Transfer via card,4528.745,32729.94,26,1.701343308135035,0.2354098418756649,17,99641.26,0.07732690253013662,0.0,0,0,1,0
178,ACC000004,ACC844162,withdraw,927.84,2026-08-11T13:55:06.365640+00:00,mobile,Funds transfer out via mobile,4646.3822222222225,32729.94,27,0.19969084668980214,0.028348356275630204,22,118903.08,0.0078033302417397435,1.0,0,0,1,0
179,ACC000004,ACC655132,withdraw,907.89,2026-08-30T10:12:32.365768+00:00,online,Funds transfer out via online,4513.577142857143,32729.94,28,0.20114644577123494,0.027738822619289862,5,37321.82,0.024325984102597356,1.0,0,0,0,0
180,ACC000004,ACC148050,deposit,1059.63,2026-09-01T13:43:22.365870+00:00,atm,Cash deposit via atm,4389.243103448276,32729.94,29,0.24141519962007432,0.03237494477533415,4,36330.28,0.02916657950337845,1.0,3,35794.99,0,0
181,ACC000004,ACC755910,deposit,1108.29,2026-08-04T14:42:08.365979+00:00,card,Funds transfer in via card,4278.255999999999,32729.94,30,0.25905181924597315,0.03386165694162593,29,126828.85,0.00873846920475901,0.0,0,0,2,0
182,ACC000004,ACC667650,transfer,584.38,2026-08-23T17:21:28.366109+00:00,card,Transfer via card,4175.999032258064,32729.94,31,0.13993777189263656,0.0178546004056225,11,58589.259999999995,0.009974182981659096,0.0,1,7343.94,0,0
183,ACC000004,ACC692282,withdraw,1104.57,2026-08-04T16:58:08.366225+00:00,online,Funds transfer out via online,4063.7609375,32729.94,32,0.271809788269564,0.03374799953803765,30,126929.37,0.00870224125432908,0.0,1,1108.29,1,0
184,ACC000004,ACC793384,withdraw,1482.87,2026-08-29T10:20:53.366363+00:00,mobile,Funds transfer out via mobile,3974.088484848485,32729.94,33,0.37313462084539756,0.0453062242093936,7,39289.34,0.037742298547137725,1.0,1,991.54,0,0
185,ACC000004,ACC741709,transfer,1073.31,2026-08-03T12:09:49.366467+00:00,online,Wire transfer via online,3900.8173529411765,32729.94,34,0.2751500270041444,0.03279291071111038,34,132627.79,0.008092647853063071,0.0,2,3110.98,4,0
186,ACC000004,ACC492124,deposit,777.01,2026-08-11T08:22:05.366612+00:00,atm,Funds transfer in via atm,3820.031428571429,32729.94,35,0.20340408568067125,0.023740037409173374,27,123865.69,0.006273004251621252,1.0,1,927.84,0,0
187,ACC000004,ACC172933,transfer,779.82,2026-08-26T11:02:26.366751+00:00,mobile,Transfer via mobile,3735.503055555555,32729.94,36,0.20875903148847055,0.023825891523174197,11,52728.19,0.014789432370047218,0.0,1,1413.06,0,0
188,ACC000004,ACC143858,deposit,1121.46,2026-08-05T17:31:44.366869+00:00,mobile,Funds transfer in via mobile,3655.6197297297294,32729.94,37,0.30677698527546593,0.034264040814006996,32,128860.78,0.008702880736869667,1.0,1,590.42,1,0
189,ACC000004,ACC579094,withdraw,1308.29,2026-08-14T17:34:33.367012+00:00,card,Cash withdrawal via card,3588.931315789474,32729.94,38,0.36453469985457476,0.0399722700377697,23,112160.8,0.011664413948545302,0.0,0,0,0,0
190,ACC000004,ACC517375,withdraw,1192.96,2026-08-09T08:35:24.367151+00:00,online,Funds transfer out via online,3530.4533333333334,32729.94,39,0.33790561363224364,0.03644858499587839,32,129578.65,0.009206454921393301,1.0,0,0,1,0
191,ACC000004,ACC624977,deposit,1538.01,2026-08-13T08:44:33.367296+00:00,mobile,Credit received via mobile,3472.0160000000005,32729.94,40,0.4429731890636448,0.04699092024000044,27,124204.93,0.01238284180829215,0.0,3,10735.84,0,0
192,ACC000004,ACC439817,withdraw,926.44,2026-08-18T08:11:29.367441+00:00,mobile,Debit via mobile,3424.8451219512194,32729.94,41,0.2705056628873729,0.0283055819839572,21,74695.11,0.012402953821207307,0.0,0,0,0,0
193,ACC000004,ACC636521,deposit,9450.47,2026-08-30T09:45:28.367572+00:00,atm,Cash deposit via atm,3365.3592857142858,32729.94,42,2.8081607928510284,0.2887408287335693,8,40772.21,0.23178704318456123,1.0,1,907.89,0,0
194,ACC000004,ACC172933,withdraw,1225.54,2026-08-08T10:58:21.367697+00:00,online,Cash withdrawal via online,3506.873488372093,32729.94,43,0.3494679816832803,0.03744400386924021,36,142686.53,0.008589037801956498,1.0,2,2847.8399999999997,1,0
195,ACC000004,ACC902575,withdraw,940.07,2026-08-08T15:18:40.367849+00:00,online,Funds transfer out via online,3455.025,32729.94,44,0.27208775623910103,0.028722020266459397,37,143912.07,0.006532252645660645,1.0,3,4073.3799999999997,2,0
196,ACC000004,ACC575779,transfer,858.76,2026-08-07T08:38:56.368005+00:00,card,Payment via card,3399.1371111111116,32729.94,45,0.25264058845784193,0.026237750512222144,38,144852.14,0.005928528221951018,0.0,0,0,1,0
197,ACC000004,ACC157738,transfer,1859.08,2026-08-25T16:17:39.368167+00:00,online,Transfer via online,3343.9115217391304,32729.94,46,0.5559596861082956,0.05680059297389485,13,62958.479999999996,0.02952866714698322,0.0,1,9091.09,0,0
198,ACC000004,ACC286906,transfer,1605.22,2026-08-14T17:19:21.368297+00:00,online,Payment via online,3312.319361702128,32729.94,47,0.4846211444946881,0.04904439177095956,27,125705.08,0.01276973054708688,0.0,1,1308.29,1,0
199,ACC000004,ACC895284,deposit,611.05,2026-08-03T08:05:49.368449+00:00,online,Credit received via online,3276.7547916666667,32729.94,48,0.1864802339052046,0.01866945066199327,48,157284.23,0.0038850048730250954,0.0,3,4184.29,1,0
200,ACC000004,ACC161010,transfer,1238.46,2026-08-29T12:21:33.368625+00:00,card,Wire transfer via card,3222.3526530612244,32729.94,49,0.3843340978907033,0.0378387494752511,9,50222.68,0.02465937699859904,0.0,2,2474.41,0,0
201,ACC000005,ACC835911,deposit,852.93,2026-08-13T12:27:38.368797+00:00,card,Credit received via card,434.8929744568161,869.7859489136322,0,1.9612411560920582,0.9806205780460291,0,0,1.0,1.0,0,0,0,0
202,ACC000005,ACC802729,withdraw,951.45,2026-08-09T15:31:51.368856+00:00,mobile,Funds transfer out via mobile,852.93,852.93,1,1.1155077204459922,1.1155077204459922,1,852.93,1.1155077204459922,1.0,0,0,1,0
203,ACC000005,ACC768470,deposit,1757.27,2026-08-09T11:51:39.368917+00:00,atm,Credit received via atm,902.19,951.45,2,1.9477826178521154,1.8469388827578956,2,1804.38,0.9738913089260577,1.0,1,951.45,1,0
204,ACC000005,ACC457943,deposit,740.89,2026-08-24T09:19:19.368983+00:00,online,Credit received via online,1187.2166666666667,1757.27,3,0.6240562660564626,0.4216142084028066,0,0,740.89,1.0,0,0,0,0
205,ACC000005,ACC174870,withdraw,1542.02,2026-08-06T10:12:21.369044+00:00,mobile,Cash withdrawal via mobile,1075.635,1757.27,4,1.4335903907924157,0.8775088631798187,4,4302.54,0.3583975976981039,1.0,0,0,1,0
206,ACC000005,ACC811141,withdraw,1330.0,2026-08-04T13:29:50.369110+00:00,atm,Debit via atm,1168.9119999999998,1757.27,5,1.1378102029921844,0.7568558047425836,5,5844.5599999999995,0.22756204059843685,0.0,0,0,1,0
