transaction_id,event_timestamp,event_sequence,sender_wallet,receiver_wallet,amount,transaction_type,channel,agent_id,partition
TXN007234,2024-01-01T13:26:00+00:00,256,W1215,W1319,360.65333798264163,transfer,agent,A0113,validation
TXN007235,2024-01-01T13:28:00+00:00,257,W1215,W1298,358.6826478694525,transfer,agent,A0118,validation
TXN030211,2024-01-01T13:31:00+00:00,258,W0752,W0789,322.55230131066213,transfer,p2p,,train
TXN034388,2024-01-01T13:32:00+00:00,259,W0273,W0699,986.703106022808,transfer,agent,A0082,train
TXN085065,2024-01-01T13:34:00+00:00,260,W1792,W1665,9107.447411926218,transfer,agent,A0122,final_test
TXN076174,2024-01-01T13:36:00+00:00,261,W1204,W1350,9256.163891246933,transfer,agent,A0117,validation
TXN007233,2024-01-01T13:37:00+00:00,262,W1246,W1267,470.29233331181723,transfer,p2p,,validation
TXN015431,2024-01-01T13:38:00+00:00,263,W0695,W0691,843.6251161371756,transfer,agent,A0069,train
TXN026723,2024-01-01T13:40:00+00:00,264,W1148,W0750,14961.84006581707,transfer,agent,A0036,train
TXN049480,2024-01-01T13:42:00+00:00,265,W0839,W0042,6527.814009992358,transfer,agent,A0078,train
TXN074832,2024-01-01T13:46:00+00:00,266,W1371,W1379,37.30139071363226,transfer,agent,A0099,validation
TXN032515,2024-01-01T13:46:00+00:00,267,W0988,W1082,12679.757839253742,transfer,agent,A0093,train
TXN091476,2024-01-01T13:51:00+00:00,268,W1802,W1946,18600.526713914125,transfer,p2p,,independent
TXN053546,2024-01-01T13:51:00+00:00,269,W0621,W0802,1668.4692026290002,transfer,agent,A0057,train
TXN020343,2024-01-01T13:52:00+00:00,270,W0984,W0077,108.74820569711662,transfer,agent,A0020,train
TXN084636,2024-01-01T13:54:00+00:00,271,W1720,W1652,374.77110847682764,transfer,agent,A0130,final_test
TXN007237,2024-01-01T13:55:00+00:00,272,W1246,W1223,397.70346565524767,transfer,agent,A0116,validation
TXN068207,2024-01-01T13:56:00+00:00,273,W1319,W1406,1279.156844210134,transfer,p2p,,validation
TXN043559,2024-01-01T14:05:00+00:00,274,W0021,W1019,1552.252561079651,transfer,agent,A0077,train
TXN020259,2024-01-01T14:21:00+00:00,275,W0247,W0578,449.9814333798818,transfer,p2p,,train
TXN059669,2024-01-01T14:22:00+00:00,276,W0949,W1078,10368.291466146726,transfer,agent,A0011,train
TXN015902,2024-01-01T14:23:00+00:00,277,W0497,W0883,1154.557308474666,transfer,p2p,,train
TXN022774,2024-01-01T14:25:00+00:00,278,W1191,W0529,8718.590594270045,transfer,agent,A0049,train
TXN031401,2024-01-01T14:25:00+00:00,279,W0474,W0341,22.28459110784559,transfer,agent,A0092,train
TXN016978,2024-01-01T14:33:00+00:00,280,W0269,W0010,1644.302345657608,transfer,agent,A0088,train
TXN048897,2024-01-01T14:41:00+00:00,281,W0338,W0465,9144.85639738365,transfer,agent,A0062,train
TXN013434,2024-01-01T14:52:00+00:00,282,W0299,W0957,213.1353222004495,transfer,agent,A0054,train
TXN092352,2024-01-01T14:56:00+00:00,283,W1877,W1852,1731.4230234558283,transfer,p2p,,independent
TXN000045,2024-01-01T14:57:00+00:00,284,W0400,W1006,244.32163559067703,transfer,agent,A0048,train
TXN072100,2024-01-01T14:57:00+00:00,285,W1291,W1232,1932.3045539614182,transfer,agent,A0097,validation
TXN070770,2024-01-01T14:58:00+00:00,286,W1360,W1373,1295.875418834965,transfer,agent,A0114,validation
TXN080417,2024-01-01T15:15:00+00:00,287,W1636,W1539,8346.168535058772,transfer,agent,A0141,final_test
TXN028368,2024-01-01T15:15:00+00:00,288,W1122,W0939,661.5244998065042,transfer,agent,A0051,train
TXN059775,2024-01-01T15:19:00+00:00,289,W0450,W0929,1471.9435704533696,transfer,agent,A0028,train
TXN018327,2024-01-01T15:24:00+00:00,290,W0941,W0136,463.48754077593,transfer,agent,A0069,train
TXN089397,2024-01-01T15:26:00+00:00,291,W1652,W1686,515.2641669490374,transfer,agent,A0137,final_test
TXN097153,2024-01-01T15:27:00+00:00,292,W1955,W1826,2571.5758078091535,transfer,agent,A0154,independent
TXN075633,2024-01-01T15:28:00+00:00,293,W1334,W1207,586.1266958130642,transfer,agent,A0112,validation
TXN039344,2024-01-01T15:30:00+00:00,294,W1190,W0187,2497.7279988597384,transfer,agent,A0025,train
TXN051746,2024-01-01T15:39:00+00:00,295,W0920,W1038,94.83380920085298,transfer,agent,A0002,train
TXN007236,2024-01-01T15:46:00+00:00,296,W1302,W1261,443.29535419178563,transfer,agent,A0110,validation
TXN096759,2024-01-01T15:53:00+00:00,297,W1965,W1939,48.565037707431784,transfer,agent,A0144,independent
TXN078280,2024-01-01T15:54:00+00:00,298,W1775,W1779,9685.21325965616,transfer,agent,A0131,final_test
TXN014498,2024-01-01T15:54:00+00:00,299,W1186,W0532,143.46549221728978,transfer,agent,A0090,train
TXN095115,2024-01-01T15:55:00+00:00,300,W1876,W1836,2767.785301599109,transfer,agent,A0147,independent
TXN044704,2024-01-01T15:59:00+00:00,301,W0347,W1030,2008.5301715030869,transfer,agent,A0035,train
TXN062605,2024-01-01T16:01:00+00:00,302,W0806,W0667,8887.635272223208,transfer,agent,A0016,train
TXN094769,2024-01-01T16:03:00+00:00,303,W1875,W1890,1576.6177584141021,transfer,agent,A0154,independent
TXN058994,2024-01-01T16:03:00+00:00,304,W0786,W0233,5550.441660004776,transfer,agent,A0077,train
TXN079262,2024-01-01T16:04:00+00:00,305,W1739,W1620,1039.434151716735,transfer,agent,A0121,final_test
TXN017424,2024-01-01T16:17:00+00:00,306,W0241,W0670,110.29253838709371,transfer,agent,A0025,train
TXN039166,2024-01-01T16:17:00+00:00,307,W0556,W1154,7751.1300584184955,transfer,agent,A0020,train
TXN014203,2024-01-01T16:20:00+00:00,308,W0726,W0826,4505.140531108038,transfer,agent,A0082,train
TXN051566,2024-01-01T16:22:00+00:00,309,W0668,W1008,7556.1053660742855,transfer,agent,A0005,train
TXN013353,2024-01-01T16:23:00+00:00,310,W0945,W0975,5701.370547270966,transfer,agent,A0023,train
TXN093819,2024-01-01T16:25:00+00:00,311,W1921,W1815,161.66464387007164,transfer,agent,A0156,independent
TXN084956,2024-01-01T16:33:00+00:00,312,W1515,W1722,8720.05072645497,transfer,p2p,,final_test
TXN032656,2024-01-01T16:35:00+00:00,313,W1129,W0825,9978.211018326065,transfer,p2p,,train
TXN036243,2024-01-01T16:35:00+00:00,314,W0841,W0521,342.9134973311557,transfer,p2p,,train
TXN096227,2024-01-01T16:36:00+00:00,315,W1922,W1810,235.54889372678792,transfer,agent,A0148,independent
TXN094054,2024-01-01T16:37:00+00:00,316,W1896,W1975,1454.8391965987857,transfer,agent,A0148,independent
TXN057991,2024-01-01T16:37:00+00:00,317,W0638,W1141,363.66973508581907,transfer,agent,A0090,train
TXN061983,2024-01-01T16:37:00+00:00,318,W0297,W0324,11218.217751671904,transfer,agent,A0082,train
TXN023199,2024-01-01T16:41:00+00:00,319,W0949,W0969,10094.77047367967,transfer,agent,A0035,train
TXN083971,2024-01-01T16:44:00+00:00,320,W1593,W1644,127.32486935117704,transfer,agent,A0127,final_test
TXN040008,2024-01-01T16:46:00+00:00,321,W0416,W0547,808.4217639847162,transfer,agent,A0022,train
TXN045623,2024-01-01T16:48:00+00:00,322,W0657,W0305,193.79530697643133,transfer,agent,A0091,train
TXN014473,2024-01-01T16:49:00+00:00,323,W0130,W0717,1982.971992328302,transfer,agent,A0087,train
TXN040244,2024-01-01T16:50:00+00:00,324,W1166,W0133,1425.2251611114905,transfer,agent,A0034,train
TXN013845,2024-01-01T16:51:00+00:00,325,W0512,W0217,482.78129188520364,transfer,p2p,,train
TXN087846,2024-01-01T16:55:00+00:00,326,W1697,W1509,444.50931757757445,transfer,agent,A0124,final_test
TXN043537,2024-01-01T16:55:00+00:00,327,W0793,W0388,3161.97480039503,transfer,agent,A0040,train
TXN097348,2024-01-01T17:01:00+00:00,328,W1894,W1839,1077.6448261622604,transfer,agent,A0155,independent
TXN036734,2024-01-01T17:03:00+00:00,329,W1124,W0696,18806.62311774268,transfer,agent,A0000,train
TXN069710,2024-01-01T17:07:00+00:00,330,W1240,W1221,914.7572071505509,transfer,agent,A0115,validation
TXN098946,2024-01-01T17:10:00+00:00,331,W1884,W1852,8424.102568857685,transfer,agent,A0157,independent
TXN053979,2024-01-01T17:12:00+00:00,332,W0375,W0003,6309.148002053749,transfer,agent,A0037,train
TXN023409,2024-01-01T17:29:00+00:00,333,W0608,W0288,5723.136913251087,transfer,agent,A0016,train
TXN047524,2024-01-01T17:31:00+00:00,334,W0604,W0414,347.77979978788886,transfer,agent,A0086,train
TXN069699,2024-01-01T17:33:00+00:00,335,W1231,W1427,4010.0079373465846,transfer,agent,A0102,validation
TXN093378,2024-01-01T17:34:00+00:00,336,W1997,W1855,1968.9391022083778,transfer,agent,A0156,independent
TXN075526,2024-01-01T17:36:00+00:00,337,W1488,W1200,215.49981707356588,transfer,agent,A0103,validation
TXN041086,2024-01-01T17:37:00+00:00,338,W0522,W0548,1973.757034833869,transfer,agent,A0093,train
TXN055761,2024-01-01T17:37:00+00:00,339,W0958,W0279,4342.088256086481,transfer,p2p,,train
TXN030312,2024-01-01T17:39:00+00:00,340,W0671,W0003,1598.5383984130337,transfer,p2p,,train
TXN041768,2024-01-01T17:39:00+00:00,341,W0682,W1153,299.0699912552799,transfer,agent,A0032,train
TXN062966,2024-01-01T17:40:00+00:00,342,W1104,W0572,8218.560103162505,transfer,agent,A0029,train
TXN070495,2024-01-01T17:43:00+00:00,343,W1247,W1305,7455.555217356474,transfer,agent,A0102,validation
TXN069483,2024-01-01T17:48:00+00:00,344,W1485,W1402,7747.469821365281,transfer,agent,A0107,validation
TXN048390,2024-01-01T17:48:00+00:00,345,W0562,W0523,6994.933564126596,transfer,agent,A0022,train
TXN092977,2024-01-01T17:53:00+00:00,346,W1958,W1999,292.65631164878226,transfer,p2p,,independent
TXN009070,2024-01-01T17:54:00+00:00,347,W1529,W1725,437.4746870222435,transfer,p2p,,final_test
TXN062381,2024-01-01T17:55:00+00:00,348,W1155,W0814,58.44436303646597,transfer,agent,A0016,train
TXN068723,2024-01-01T17:59:00+00:00,349,W1329,W1385,8506.804425660779,transfer,agent,A0096,validation
TXN088072,2024-01-01T17:59:00+00:00,350,W1580,W1608,6847.952613425763,transfer,agent,A0140,final_test
TXN009071,2024-01-01T18:02:00+00:00,351,W1761,W1633,411.58007144924807,transfer,p2p,,final_test
TXN085572,2024-01-01T18:06:00+00:00,352,W1595,W1518,488.8862564074964,transfer,agent,A0142,final_test
TXN058131,2024-01-01T18:10:00+00:00,353,W1143,W1042,332.0783844845597,transfer,agent,A0039,train
TXN079918,2024-01-01T18:15:00+00:00,354,W1741,W1607,8009.629625995948,transfer,p2p,,final_test
TXN009072,2024-01-01T18:18:00+00:00,355,W1761,W1613,464.68422545217237,transfer,p2p,,final_test
TXN096612,2024-01-01T18:18:00+00:00,356,W1895,W1910,1970.7626910449953,transfer,p2p,,independent
TXN025581,2024-01-01T18:23:00+00:00,357,W0885,W0900,1165.6580050547834,transfer,agent,A0070,train
TXN096555,2024-01-01T18:28:00+00:00,358,W1877,W1873,9909.011953128209,transfer,agent,A0152,independent
TXN075418,2024-01-01T18:32:00+00:00,359,W1227,W1256,12688.482044541426,transfer,agent,A0111,validation
TXN084191,2024-01-01T18:38:00+00:00,360,W1679,W1654,362.8963509880607,transfer,agent,A0121,final_test
TXN072092,2024-01-01T18:41:00+00:00,361,W1278,W1229,8609.07794928946,transfer,p2p,,validation
TXN081589,2024-01-01T18:45:00+00:00,362,W1688,W1788,451.9848641286264,transfer,agent,A0128,final_test
TXN066185,2024-01-01T18:47:00+00:00,363,W1485,W1306,16290.20819823514,transfer,agent,A0105,validation
TXN059065,2024-01-01T18:49:00+00:00,364,W0466,W0039,6683.413651106924,transfer,agent,A0055,train
TXN030325,2024-01-01T18:50:00+00:00,365,W0216,W0121,1296.5794785617454,transfer,agent,A0012,train
TXN049144,2024-01-01T18:50:00+00:00,366,W0467,W0561,195.34417840005815,transfer,agent,A0007,train
TXN096872,2024-01-01T18:51:00+00:00,367,W1944,W1813,272.36243137902545,transfer,p2p,,independent
TXN088296,2024-01-01T19:01:00+00:00,368,W1752,W1709,5394.827533703866,transfer,agent,A0139,final_test
TXN029596,2024-01-01T19:02:00+00:00,369,W0368,W0821,1122.9872197597945,transfer,agent,A0008,train
TXN097154,2024-01-01T19:06:00+00:00,370,W1831,W1837,3614.097322559964,transfer,agent,A0152,independent
TXN020398,2024-01-01T19:09:00+00:00,371,W0136,W0563,692.308916489092,transfer,p2p,,train
TXN077987,2024-01-01T19:21:00+00:00,372,W1329,W1256,8679.690760683725,transfer,p2p,,validation
TXN048415,2024-01-01T19:23:00+00:00,373,W0467,W0137,329.9407060407142,transfer,agent,A0051,train
TXN088627,2024-01-01T19:24:00+00:00,374,W1587,W1560,158.94554753780443,transfer,agent,A0124,final_test
TXN015168,2024-01-01T19:26:00+00:00,375,W0252,W0203,4847.745135197068,transfer,p2p,,train
TXN037994,2024-01-01T19:26:00+00:00,376,W0171,W0093,10440.972144656473,transfer,agent,A0041,train
TXN094601,2024-01-01T19:32:00+00:00,377,W1927,W1955,3165.698462230301,transfer,agent,A0149,independent
TXN085422,2024-01-01T19:35:00+00:00,378,W1752,W1510,437.5663664859684,transfer,p2p,,final_test
TXN025510,2024-01-01T19:41:00+00:00,379,W0316,W0432,11018.770366610097,transfer,agent,A0016,train
TXN046872,2024-01-01T19:45:00+00:00,380,W0682,W0949,171.84062850243959,transfer,agent,A0089,train
TXN021085,2024-01-01T19:46:00+00:00,381,W0258,W1071,348.93768866936364,transfer,agent,A0045,train
TXN084293,2024-01-01T19:48:00+00:00,382,W1535,W1787,285.22968376358324,transfer,agent,A0121,final_test
TXN024736,2024-01-01T19:49:00+00:00,383,W0730,W0335,8983.588861432,transfer,agent,A0063,train
TXN037765,2024-01-01T19:53:00+00:00,384,W0031,W0161,323.4323037224662,transfer,agent,A0035,train
TXN015134,2024-01-01T20:01:00+00:00,385,W0145,W1124,6564.315930315073,transfer,agent,A0047,train
TXN062389,2024-01-01T20:05:00+00:00,386,W0826,W0240,577.96147613757,transfer,agent,A0050,train
TXN044871,2024-01-01T20:14:00+00:00,387,W1196,W0297,894.9638383355218,transfer,agent,A0051,train
TXN009073,2024-01-01T20:15:00+00:00,388,W1529,W1747,359.1850627821176,transfer,agent,A0139,final_test
TXN030843,2024-01-01T20:17:00+00:00,389,W1174,W1043,17724.351650371198,transfer,agent,A0066,train
TXN064399,2024-01-01T20:19:00+00:00,390,W0210,W0692,99.9744433276906,transfer,p2p,,train
TXN052921,2024-01-01T20:22:00+00:00,391,W0404,W0323,1151.5164094655797,transfer,agent,A0079,train
TXN029060,2024-01-01T20:24:00+00:00,392,W0094,W1189,85.8900115514782,transfer,agent,A0078,train
TXN092267,2024-01-01T20:29:00+00:00,393,W1846,W1969,9321.248558830688,transfer,p2p,,independent
TXN093835,2024-01-01T20:39:00+00:00,394,W1985,W1800,9524.722736766751,transfer,p2p,,independent
TXN096081,2024-01-01T20:40:00+00:00,395,W1830,W1977,15364.414876485664,transfer,agent,A0147,independent
TXN076784,2024-01-01T20:48:00+00:00,396,W1375,W1396,8934.931232144563,transfer,agent,A0100,validation
TXN043487,2024-01-01T20:49:00+00:00,397,W0096,W0672,712.3907409726847,transfer,p2p,,train
TXN079705,2024-01-01T20:51:00+00:00,398,W1652,W1682,9818.161781815226,transfer,agent,A0125,final_test
TXN053926,2024-01-01T20:53:00+00:00,399,W0149,W1085,1811.3746087540098,transfer,agent,A0018,train
TXN057639,2024-01-01T20:55:00+00:00,400,W0215,W0151,8537.879865165281,transfer,p2p,,train
TXN087668,2024-01-01T20:56:00+00:00,401,W1751,W1748,805.3589349214163,transfer,agent,A0123,final_test
TXN019938,2024-01-01T21:01:00+00:00,402,W0236,W1077,213.82016377522154,transfer,agent,A0014,train
TXN026937,2024-01-01T21:05:00+00:00,403,W0668,W0369,14663.189436306911,transfer,agent,A0047,train
TXN095757,2024-01-01T21:06:00+00:00,404,W1979,W1966,9412.685980608583,transfer,agent,A0148,independent
TXN078650,2024-01-01T21:11:00+00:00,405,W1746,W1723,8700.262964595322,transfer,agent,A0126,final_test
TXN054864,2024-01-01T21:11:00+00:00,406,W0599,W1061,435.97117267271545,transfer,agent,A0040,train
TXN050358,2024-01-01T21:27:00+00:00,407,W0441,W1009,1152.9096326580502,transfer,agent,A0081,train
TXN079628,2024-01-01T21:30:00+00:00,408,W1560,W1539,175.8364709332991,transfer,agent,A0137,final_test
TXN036000,2024-01-01T21:33:00+00:00,409,W0944,W0169,486.2349199632154,transfer,agent,A0055,train
TXN080488,2024-01-01T21:37:00+00:00,410,W1746,W1694,2342.002846864718,transfer,p2p,,final_test
TXN044268,2024-01-01T21:37:00+00:00,411,W0154,W0245,775.1284856091049,transfer,p2p,,train
TXN067394,2024-01-01T21:41:00+00:00,412,W1493,W1233,280.2922876061772,transfer,agent,A0105,validation
TXN086475,2024-01-01T21:48:00+00:00,413,W1605,W1574,304.69712262461996,transfer,agent,A0138,final_test
TXN071383,2024-01-01T21:51:00+00:00,414,W1290,W1416,1944.3038918785749,transfer,agent,A0099,validation
TXN074478,2024-01-01T21:56:00+00:00,415,W1249,W1375,296.1279091972314,transfer,agent,A0115,validation
TXN040305,2024-01-01T22:03:00+00:00,416,W0095,W0370,160.41404970840978,transfer,agent,A0070,train
TXN041887,2024-01-01T22:06:00+00:00,417,W0807,W0971,18411.497266817765,transfer,p2p,,train
TXN087217,2024-01-01T22:10:00+00:00,418,W1513,W1640,182.70822343025333,transfer,agent,A0135,final_test
TXN085996,2024-01-01T22:13:00+00:00,419,W1697,W1667,444.68013708848525,transfer,agent,A0126,final_test
TXN093940,2024-01-01T22:14:00+00:00,420,W1929,W1819,1199.758005835371,transfer,agent,A0147,independent
TXN053286,2024-01-01T22:18:00+00:00,421,W0182,W1188,481.59092578526815,transfer,agent,A0091,train
TXN097017,2024-01-01T22:23:00+00:00,422,W1985,W1992,6723.614339960029,transfer,agent,A0144,independent
TXN087669,2024-01-01T22:24:00+00:00,423,W1517,W1715,7547.070786891753,transfer,agent,A0129,final_test
TXN024951,2024-01-01T22:24:00+00:00,424,W0796,W0341,340.56501757448854,transfer,agent,A0047,train
TXN089228,2024-01-01T22:25:00+00:00,425,W1625,W1506,495.24562780057636,transfer,p2p,,final_test
TXN075955,2024-01-01T22:29:00+00:00,426,W1437,W1499,194.91415976498178,transfer,agent,A0096,validation
TXN056306,2024-01-01T22:29:00+00:00,427,W0094,W1065,467.1158469444858,transfer,agent,A0063,train
TXN094489,2024-01-01T22:31:00+00:00,428,W1874,W1892,240.1688410910661,transfer,agent,A0157,independent
TXN087028,2024-01-01T22:33:00+00:00,429,W1752,W1552,1985.5129546155474,transfer,p2p,,final_test
TXN081772,2024-01-01T22:34:00+00:00,430,W1601,W1640,246.38991937859842,transfer,agent,A0143,final_test
TXN095294,2024-01-01T22:35:00+00:00,431,W1919,W1907,12508.067431997451,transfer,agent,A0153,independent
TXN092068,2024-01-01T22:36:00+00:00,432,W1816,W1835,8667.991482826932,transfer,agent,A0155,independent
TXN040331,2024-01-01T22:39:00+00:00,433,W0313,W0117,1748.614339074596,transfer,agent,A0091,train
TXN025811,2024-01-01T22:42:00+00:00,434,W1068,W0981,9862.584296078323,transfer,agent,A0016,train
TXN048191,2024-01-01T22:42:00+00:00,435,W1050,W0867,17174.26785892347,transfer,agent,A0036,train
TXN052824,2024-01-01T22:42:00+00:00,436,W0427,W0326,13697.17268959944,transfer,agent,A0037,train
TXN092183,2024-01-01T22:45:00+00:00,437,W1919,W1939,1202.893734109538,transfer,agent,A0148,independent
TXN075247,2024-01-01T22:46:00+00:00,438,W1228,W1454,13568.331740708947,transfer,agent,A0101,validation
TXN049748,2024-01-01T22:50:00+00:00,439,W1052,W0303,233.24827219328688,transfer,agent,A0052,train
TXN091970,2024-01-01T22:52:00+00:00,440,W1934,W1852,8800.357735425807,transfer,agent,A0146,independent
TXN069269,2024-01-01T23:01:00+00:00,441,W1481,W1287,3406.282155172056,transfer,agent,A0114,validation
TXN062615,2024-01-01T23:10:00+00:00,442,W0056,W0710,9870.791021033483,transfer,agent,A0078,train
TXN025705,2024-01-01T23:12:00+00:00,443,W1031,W0530,246.33207111411744,transfer,p2p,,train
TXN098270,2024-01-01T23:18:00+00:00,444,W1896,W1805,417.28966868956337,transfer,agent,A0151,independent
TXN046974,2024-01-01T23:18:00+00:00,445,W0192,W0092,5321.153315109339,transfer,agent,A0043,train
TXN086842,2024-01-01T23:22:00+00:00,446,W1752,W1562,9965.754938855702,transfer,p2p,,final_test
TXN015790,2024-01-01T23:25:00+00:00,447,W0057,W0440,1787.7651225299346,transfer,p2p,,train
TXN056973,2024-01-01T23:32:00+00:00,448,W0327,W0811,7497.751219818413,transfer,p2p,,train
TXN031682,2024-01-01T23:33:00+00:00,449,W0284,W0836,1578.22561780316,transfer,p2p,,train
TXN058175,2024-01-01T23:35:00+00:00,450,W1162,W0558,57.44231176011519,transfer,agent,A0019,train
TXN094058,2024-01-01T23:39:00+00:00,451,W1935,W1941,5169.464015077021,transfer,agent,A0147,independent
TXN088446,2024-01-01T23:40:00+00:00,452,W1720,W1512,200.42919425585464,transfer,agent,A0134,final_test
TXN098350,2024-01-01T23:50:00+00:00,453,W1975,W1895,570.8994350953246,transfer,agent,A0152,independent
TXN079832,2024-01-01T23:52:00+00:00,454,W1649,W1623,322.51908089246547,transfer,agent,A0125,final_test
TXN018401,2024-01-01T23:55:00+00:00,455,W0317,W0760,1740.9772244352034,transfer,p2p,,train
TXN006001,2024-01-02T00:00:00+00:00,456,W0151,W0303,2209.449427053278,transfer,agent,A0089,train
TXN085603,2024-01-02T00:03:00+00:00,457,W1594,W1643,424.2950537980157,transfer,p2p,,final_test
TXN079062,2024-01-02T00:05:00+00:00,458,W1703,W1558,520.0332476073881,transfer,agent,A0132,final_test
TXN084943,2024-01-02T00:05:00+00:00,459,W1778,W1627,7167.584674601478,transfer,p2p,,final_test
